network,1.0445,1.049,1.0534999999999999,1.058,1.0625,1.067,1.0715,1.0759999999999998,1.0805,1.085,1.0895,1.0939999999999999,1.0985,1.103,1.1075,1.1119999999999999,1.1164999999999998,1.121,1.1255,1.13
0,0.5967500000000001,0.6557083333333332,0.7150833333333334,0.690625,0.7110000000000001,0.7637916666666666,0.7727083333333333,0.7890416666666668,0.6399166666666666,0.7674166666666667,0.71525,0.7835,0.8384583333333333,0.8486666666666667,0.8305833333333333,0.8123333333333334,0.823375,0.83025,0.8276666666666667,0.7977500000000001
1,0.5952083333333333,0.5552499999999999,0.6506250000000001,0.6380416666666666,0.6194999999999999,0.7526666666666667,0.7935833333333332,0.8025833333333333,0.7559166666666666,0.7590833333333333,0.6975416666666664,0.8002916666666666,0.8191666666666667,0.8365833333333333,0.8242083333333332,0.8319166666666667,0.8159166666666667,0.8212916666666668,0.808125,0.82
2,0.5686666666666668,0.6267083333333334,0.6571250000000001,0.7225,0.6604583333333331,0.7282499999999998,0.7464999999999999,0.65625,0.7713333333333333,0.735375,0.7576666666666666,0.7939166666666666,0.8440416666666667,0.837625,0.836625,0.8088749999999999,0.8143750000000001,0.8044583333333334,0.8239166666666667,0.8084583333333332
3,0.5642083333333332,0.5900000000000001,0.62025,0.7138333333333334,0.63725,0.6816249999999999,0.7875833333333334,0.8042083333333333,0.7502916666666667,0.6660416666666668,0.7920833333333335,0.8329583333333334,0.819125,0.8378749999999999,0.8552916666666667,0.8425833333333335,0.827,0.8275416666666665,0.8110416666666667,0.8060833333333335
4,0.6213333333333334,0.6807083333333332,0.7517500000000001,0.7158333333333334,0.77725,0.8126666666666666,0.73125,0.75175,0.806125,0.7220416666666666,0.832875,0.8430416666666666,0.8288749999999999,0.8372083333333331,0.8224999999999999,0.8239583333333335,0.8249583333333332,0.8002916666666666,0.7895833333333332,0.7713333333333333
5,0.6374583333333332,0.6289999999999999,0.776,0.746875,0.7600000000000001,0.7075416666666666,0.8115,0.8068333333333333,0.7688749999999999,0.7117916666666666,0.8405416666666665,0.8434999999999999,0.8270000000000001,0.8405000000000001,0.8367916666666665,0.8310833333333334,0.83175,0.8165833333333333,0.812,0.7960833333333334
6,0.6725833333333334,0.7321666666666667,0.7452916666666667,0.7302916666666668,0.7837916666666666,0.7650833333333333,0.6949583333333333,0.7469166666666668,0.7695416666666667,0.7621250000000003,0.7759583333333333,0.8570833333333333,0.8380416666666667,0.8369583333333334,0.8468333333333334,0.84975,0.8136666666666665,0.8050416666666667,0.7872916666666666,0.7888333333333334
7,0.5335000000000001,0.651,0.6648333333333334,0.7127083333333332,0.6948749999999999,0.6831666666666667,0.7774583333333333,0.802,0.8073750000000002,0.7635416666666667,0.8176666666666667,0.7762083333333333,0.8237916666666666,0.8568333333333334,0.833625,0.8430000000000002,0.8244166666666666,0.8135,0.8175416666666667,0.7981250000000001
8,0.6009999999999999,0.6444583333333331,0.5975416666666666,0.6755416666666666,0.7157916666666666,0.7591666666666665,0.6644583333333334,0.7360416666666667,0.6797083333333334,0.8010833333333335,0.7858750000000003,0.8379166666666665,0.824375,0.8357083333333334,0.8401249999999999,0.8313750000000001,0.8319166666666666,0.7867083333333333,0.8025416666666667,0.795625
9,0.5980833333333333,0.6630833333333334,0.6512916666666667,0.763,0.7162916666666667,0.7556666666666667,0.7105000000000001,0.6841249999999999,0.7429166666666667,0.6894166666666666,0.8265416666666666,0.8085416666666667,0.8356250000000001,0.8314583333333334,0.8336666666666666,0.8112916666666667,0.8089166666666667,0.8195000000000001,0.7987916666666668,0.8119583333333333
10,0.5808333333333334,0.6878749999999999,0.6768750000000001,0.811125,0.6826249999999998,0.7772916666666667,0.7669999999999999,0.7093333333333333,0.6308333333333334,0.7885833333333333,0.8095833333333334,0.7966666666666665,0.8382499999999999,0.8296250000000002,0.8304583333333332,0.8098333333333333,0.8195416666666666,0.7970833333333333,0.8029583333333333,0.781125
11,0.599125,0.6936666666666668,0.6524583333333333,0.7308333333333333,0.7364999999999999,0.6594166666666665,0.7748750000000001,0.8328333333333332,0.7892916666666667,0.6589166666666667,0.8573333333333333,0.8359166666666666,0.8265833333333333,0.8350416666666666,0.83925,0.8243333333333335,0.8175000000000001,0.820375,0.8261666666666667,0.8004166666666668
